RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31
102001,0,United States,country,,183333.0,185667.0,188333.0,190833.0,191500.0,187167.0,182333.0,177167.0,173833.0,170500.0,168000.0,167000.0,166333.0,168167.0,172100.0,176433.0,178267.0,175333.0,171667.0,168174.0,168174.0,168841.0,168333.0,168333.0,167000.0,168667.0,170333.0,175000.0,178000.0,178000.0,174333.0,171000.0,169333.0,168000.0,165633.0,162300.0,161300.0,162500.0,166500.0,169167.0,170000.0,166833.0,163467.0,160467.0,159300.0,157667.0,155667.0,156000.0,159333.0,165100.0,171733.0,176066.0,177727.0,174427.0,171427.0,169967.0,170633.0,169633.0,167667.0,168500.0,172833.0,180167.0,187000.0,193000.0,195000.0,192000.0,188000.0,183667.0,183333.0,181333.0,180667.0,180000.0,182833.0,188048.0,193715.0,197882.0,199833.0,197000.0,193560.0,190393.0,189971.0,188803.0,188302.0,189890.0,194498.0,201000.0,207633.0,211633.0,211967.0,208000.0,203967.0,200800.0,201133.0,200500.0,199000.0,197667.0,201633.0,208300.0,215633.0,219000.0,220250.0,217917.0,215917.0,214633.0,214267.0,212933.0,211300.0,211667.0,215333.0,220333.0,227000.0,230833.0,232500.0,229667.0,227167.0,225500.0,225000.0,224833.0,225390.0,227723.0,231223.0,235667.0,240667.0,243500.0,243500.0,239500.0,235833.0,234000.0,233167.0,232667.0,231167.0,233633.0,238300.0,244967.0,251000.0,254333.0,255333.0,252667.0,251000.0,250000.0,250000.0,249167.0,249167.0,252467.0,256633.0,258467.0,260167.0,266167.0,274333.0,280333.0,282667.0,284333.0,285000.0,283333.0,283333.0,287333.0,297333.0,307333.0,316667.0,321667.0,325000.0,324167.0,324167.0,324167.0,325000.0,323333.0,325000.0,331667.0,345000.0,356667.0,363333.0,361667.0,356333.0,348167.0,341500.0,335167.0,329408.0
394913,1,"New York, NY",msa,NY,401162.0,399633.0,401633.0,407333.0,414000.0,412333.0,401667.0,387333.0,378417.0,371750.0,367750.0,361667.0,356667.0,355000.0,357667.0,366000.0,371833.0,374167.0,370833.0,367500.0,361833.0,361833.0,363500.0,362500.0,361500.0,360667.0,367333.0,375000.0,385000.0,,,322680.0,,367763.0,367917.0,365333.0,364500.0,361667.0,366667.0,373333.0,378333.0,380000.0,370000.0,356667.0,345000.0,340000.0,338333.0,338333.0,341667.0,347333.0,359000.0,368000.0,374000.0,370667.0,363667.0,357000.0,352000.0,350000.0,346667.0,343333.0,338583.0,344417.0,354818.0,369568.0,380401.0,381667.0,376333.0,363000.0,356300.0,354967.0,356633.0,355000.0,351633.0,353300.0,361633.0,373333.0,383333.0,382683.0,374350.0,365017.0,360667.0,363967.0,363550.0,361883.0,358583.0,361667.0,371667.0,381667.0,389667.0,389667.0,382999.0,374832.0,370499.0,369500.0,369667.0,367333.0,366667.0,368333.0,376667.0,388333.0,397333.0,396667.0,389333.0,380333.0,374333.0,371667.0,371667.0,370000.0,373333.0,376667.0,388333.0,401667.0,410000.0,410000.0,396666.0,389166.0,384167.0,387500.0,386667.0,386667.0,387000.0,392000.0,402000.0,413333.0,420000.0,420000.0,410000.0,403333.0,395000.0,394667.0,393000.0,392333.0,391000.0,392667.0,402667.0,415500.0,422167.0,421667.0,415500.0,410500.0,408333.0,408767.0,412100.0,412100.0,415000.0,418333.0,425833.0,431833.0,439833.0,447333.0,455333.0,462333.0,465667.0,466667.0,466667.0,466667.0,471667.0,478500.0,493500.0,508500.0,520000.0,525833.0,524167.0,519167.0,513333.0,513333.0,515000.0,520000.0,526667.0,536667.0,551667.0,566667.0,578333.0,575000.0,560000.0,545000.0,534667.0
753899,2,"Los Angeles, CA",msa,CA,500500.0,495500.0,491000.0,481000.0,467667.0,452167.0,440333.0,425333.0,416500.0,400333.0,399500.0,394500.0,395833.0,397000.0,405150.0,413067.0,412733.0,411583.0,407000.0,405333.0,398333.0,395000.0,388333.0,388333.0,388333.0,396667.0,396667.0,400000.0,396667.0,398333.0,391667.0,389667.0,384333.0,381000.0,374667.0,375000.0,378667.0,383000.0,384667.0,387667.0,385000.0,381667.0,371667.0,366667.0,358333.0,353333.0,350000.0,353333.0,364333.0,373667.0,380000.0,384000.0,387333.0,388000.0,386667.0,387334.0,393667.0,395000.0,398333.0,406667.0,430000.0,450000.0,465000.0,468667.0,471000.0,468333.0,464667.0,462000.0,462667.0,459333.0,462833.0,466500.0,478167.0,488333.0,494667.0,501333.0,504000.0,504000.0,500667.0,495000.0,492000.0,490333.0,493333.0,500000.0,510833.0,517500.0,524167.0,526333.0,528667.0,525000.0,519333.0,517000.0,519000.0,521667.0,523333.0,527833.0,537833.0,549833.0,557833.0,559833.0,559500.0,555917.0,555583.0,553917.0,552667.0,551000.0,549333.0,557567.0,567567.0,582567.0,591667.0,600000.0,601667.0,601667.0,596667.0,598333.0,596667.0,596667.0,600000.0,608417.0,620083.0,628417.0,637887.0,642887.0,642887.0,635000.0,630000.0,626500.0,621167.0,612833.0,608000.0,614667.0,628000.0,636333.0,642667.0,650000.0,650833.0,649833.0,642500.0,641667.0,643333.0,646000.0,649333.0,656000.0,658333.0,658333.0,660000.0,678333.0,701667.0,720000.0,726667.0,728333.0,726667.0,723333.0,730000.0,746333.0,773000.0,797167.0,814167.0,820833.0,823333.0,822917.0,824583.0,826250.0,832667.0,834333.0,846000.0,865000.0,900000.0,923333.0,928333.0,913333.0,894333.0,877667.0,865000.0,855667.0,842333.0
394463,3,"Chicago, IL",msa,IL,238917.0,239167.0,243333.0,248333.0,252000.0,249500.0,241167.0,233167.0,225667.0,220667.0,215750.0,215417.0,217083.0,220333.0,222333.0,225167.0,226500.0,224167.0,218000.0,210833.0,205500.0,203533.0,200367.0,202367.0,203500.0,208500.0,212500.0,215000.0,220000.0,213333.0,209333.0,197667.0,196000.0,192667.0,192333.0,188333.0,187333.0,189000.0,195500.0,200167.0,203833.0,196333.0,186167.0,172833.0,167833.0,163333.0,159167.0,159167.0,165833.0,176667.0,189167.0,195833.0,199167.0,193333.0,182667.0,175667.0,169833.0,168833.0,162500.0,161667.0,168333.0,181667.0,199000.0,210667.0,217333.0,211667.0,202333.0,192333.0,187333.0,183333.0,179000.0,178667.0,185333.0,197983.0,212150.0,219483.0,223667.0,217792.0,208792.0,198625.0,192333.0,189000.0,186000.0,189333.0,198333.0,211333.0,220750.0,225083.0,224417.0,219083.0,212083.0,205417.0,200167.0,195500.0,190832.0,192632.0,203298.0,216800.0,226333.0,228967.0,227967.0,221133.0,213833.0,208000.0,206333.0,205000.0,202967.0,207967.0,216300.0,227983.0,234983.0,237817.0,236167.0,229167.0,222000.0,217167.0,215500.0,215167.0,215833.0,220833.0,228167.0,235667.0,242000.0,244167.0,241800.0,234467.0,227300.0,223000.0,220667.0,218833.0,218833.0,223167.0,230333.0,238667.0,244333.0,248000.0,246333.0,240139.0,233806.0,230473.0,228667.0,225333.0,223667.0,229083.0,241083.0,248750.0,251333.0,252633.0,258967.0,262300.0,264000.0,260833.0,259133.0,254133.0,251300.0,253667.0,262667.0,276000.0,285500.0,289833.0,289833.0,286333.0,281333.0,276667.0,273333.0,271537.0,269870.0,273203.0,283333.0,295333.0,307000.0,310333.0,308333.0,298333.0,288000.0,279667.0,276000.0
394514,4,"Dallas, TX",msa,TX,141633.0,144600.0,148100.0,152067.0,153433.0,149133.0,144033.0,139033.0,136033.0,131300.0,131033.0,132700.0,136400.0,140667.0,146333.0,151333.0,153167.0,149800.0,145813.0,141646.0,138980.0,135429.0,134713.0,137079.0,143283.0,146667.0,149650.0,151283.0,153267.0,150917.0,146283.0,141967.0,141667.0,141417.0,140383.0,138050.0,138633.0,142500.0,146500.0,150667.0,151500.0,149333.0,145167.0,140333.0,140833.0,139500.0,140986.0,142653.0,148319.0,154336.0,159336.0,162670.0,162667.0,160333.0,156667.0,154333.0,153333.0,152633.0,152300.0,155532.0,162589.0,170922.0,176690.0,181317.0,181650.0,178650.0,173994.0,170661.0,169661.0,165967.0,165967.0,168633.0,175300.0,180967.0,186317.0,190350.0,192017.0,187667.0,183833.0,181500.0,183167.0,182967.0,182633.0,185467.0,192833.0,202167.0,209000.0,212444.0,212111.0,206944.0,202268.0,198202.0,199368.0,197933.0,200167.0,203800.0,211133.0,219967.0,227333.0,231100.0,230767.0,226767.0,225904.0,225238.0,225571.0,224992.0,225992.0,230225.0,236900.0,244400.0,249233.0,250733.0,249900.0,245833.0,243333.0,240000.0,241667.0,240000.0,243000.0,246333.0,254633.0,260633.0,266583.0,268283.0,265950.0,259000.0,253967.0,250600.0,250267.0,246967.0,247000.0,250000.0,257000.0,265000.0,270570.0,273570.0,272237.0,267500.0,265833.0,262500.0,263333.0,261667.0,263300.0,266215.0,272882.0,275248.0,279000.0,284000.0,291667.0,295000.0,296633.0,298133.0,298133.0,294833.0,298000.0,306333.0,319667.0,333333.0,345000.0,353333.0,354333.0,352667.0,352333.0,352000.0,355333.0,355700.0,361033.0,370033.0,390000.0,409000.0,421395.0,419728.0,411394.0,399333.0,391000.0,382630.0,374963.0
394692,5,"Houston, TX",msa,TX,143000.0,145167.0,148500.0,152167.0,153500.0,152467.0,146467.0,138633.0,131333.0,127667.0,126767.0,130100.0,136002.0,143216.0,149716.0,155148.0,157376.0,155209.0,150176.0,145967.0,142300.0,140300.0,138300.0,140133.0,143467.0,146433.0,148600.0,149967.0,151333.0,149000.0,145500.0,143167.0,144833.0,142333.0,140983.0,139317.0,141217.0,144133.0,147467.0,150900.0,152000.0,148683.0,146350.0,143583.0,144233.0,140567.0,136750.0,136083.0,143383.0,151967.0,158633.0,160667.0,159625.0,155125.0,152458.0,152833.0,154000.0,151500.0,148833.0,150500.0,158167.0,166500.0,173167.0,177300.0,178300.0,176517.0,172133.0,169133.0,167550.0,166133.0,166967.0,167000.0,171833.0,175667.0,181605.0,185438.0,190405.0,189467.0,186633.0,181667.0,182500.0,182500.0,182833.0,183667.0,187667.0,195333.0,201333.0,205667.0,204500.0,199043.0,193710.0,187877.0,188208.0,187208.0,188542.0,189152.0,193819.0,201486.0,208333.0,213500.0,213453.0,210120.0,204953.0,203333.0,203917.0,202917.0,201250.0,203167.0,209133.0,215800.0,219967.0,221667.0,220650.0,218150.0,214983.0,212667.0,210167.0,208300.0,208650.0,210983.0,218225.0,224542.0,228875.0,230000.0,228333.0,224967.0,221600.0,219267.0,219821.0,217188.0,216871.0,218683.0,224683.0,232000.0,237000.0,239667.0,238467.0,234458.0,230124.0,228324.0,229922.0,229255.0,229255.0,229333.0,234967.0,236633.0,241633.0,248333.0,256633.0,258300.0,257300.0,257333.0,260417.0,259083.0,260750.0,267233.0,278983.0,290650.0,299417.0,303667.0,303667.0,298650.0,296650.0,298317.0,302400.0,304033.0,307367.0,311633.0,322333.0,333315.0,342034.0,344701.0,338386.0,331333.0,322333.0,316000.0,309333.0
395209,6,"Washington, DC",msa,VA,351167.0,356167.0,360750.0,367917.0,366250.0,355000.0,333333.0,316333.0,306300.0,306300.0,299967.0,298333.0,295000.0,302833.0,311167.0,322833.0,326667.0,321000.0,307667.0,296000.0,291667.0,285833.0,280833.0,279167.0,290000.0,302000.0,312000.0,322000.0,323570.0,324903.0,317237.0,318667.0,318667.0,311000.0,307483.0,304483.0,313150.0,325000.0,335000.0,345000.0,343000.0,337667.0,321000.0,310600.0,302767.0,299433.0,293500.0,299417.0,313067.0,334733.0,348650.0,359833.0,356500.0,346500.0,332667.0,327667.0,327333.0,326333.0,321333.0,325000.0,336667.0,356667.0,371667.0,380500.0,378833.0,367167.0,356633.0,348300.0,348267.0,343300.0,339967.0,338417.0,346733.0,365067.0,378317.0,388333.0,383333.0,371667.0,360333.0,352000.0,357042.0,351708.0,351708.0,352667.0,364333.0,377667.0,383333.0,385000.0,376667.0,368333.0,360000.0,355000.0,352333.0,348108.0,348199.0,347533.0,358425.0,371667.0,383333.0,386667.0,381667.0,373333.0,365265.0,356974.0,358640.0,356042.0,356000.0,354333.0,365000.0,381333.0,394333.0,399333.0,394667.0,384667.0,374633.0,367967.0,371633.0,368333.0,367667.0,369333.0,382667.0,398333.0,406333.0,408000.0,404417.0,394750.0,384750.0,378333.0,381633.0,379967.0,379967.0,383000.0,393000.0,405667.0,412167.0,417167.0,413167.0,404000.0,395667.0,395333.0,399000.0,394000.0,392333.0,400000.0,419667.0,429633.0,431300.0,437792.0,444492.0,447825.0,444333.0,440167.0,440167.0,431063.0,422563.0,424230.0,442333.0,470000.0,485000.0,491667.0,486667.0,476667.0,468333.0,461667.0,463333.0,452417.0,449083.0,457417.0,488333.0,518267.0,531017.0,529350.0,516083.0,499967.0,488300.0,480163.0,471863.0
394856,7,"Miami, FL",msa,FL,244633.0,244000.0,245667.0,247333.0,250000.0,241667.0,231667.0,218333.0,212000.0,200150.0,191817.0,183150.0,176667.0,172333.0,174000.0,182333.0,185000.0,182633.0,174300.0,169300.0,166333.0,164667.0,161333.0,158000.0,154667.0,156850.0,159183.0,162517.0,162333.0,158667.0,157000.0,154000.0,152300.0,147883.0,143883.0,137250.0,136667.0,140833.0,149167.0,152833.0,152000.0,147783.0,144117.0,141117.0,141333.0,140533.0,140200.0,139200.0,142000.0,147000.0,154000.0,160333.0,162000.0,162333.0,160667.0,162333.0,163833.0,163833.0,162167.0,161667.0,166667.0,175000.0,185333.0,192800.0,197800.0,197467.0,193633.0,191933.0,191933.0,192633.0,189333.0,189333.0,193000.0,204333.0,214333.0,223833.0,224150.0,220483.0,216317.0,215000.0,217000.0,215333.0,215000.0,215000.0,218467.0,224800.0,232467.0,238967.0,239300.0,234967.0,230000.0,225000.0,225000.0,224667.0,226333.0,226300.0,229967.0,234967.0,241667.0,246333.0,247000.0,245333.0,242333.0,241667.0,241667.0,241667.0,241667.0,241667.0,245000.0,249333.0,257667.0,262667.0,266667.0,263000.0,258000.0,254667.0,255000.0,256967.0,256967.0,258600.0,260800.0,265800.0,270167.0,272667.0,272667.0,268333.0,268000.0,269083.0,269750.0,267583.0,264833.0,268333.0,272333.0,277333.0,280500.0,285667.0,288167.0,285833.0,284167.0,285000.0,286667.0,286667.0,285000.0,290000.0,296667.0,302003.0,305336.0,310336.0,318333.0,323333.0,324167.0,324167.0,324167.0,326633.0,329967.0,333300.0,339333.0,344333.0,351000.0,355000.0,358333.0,358333.0,358833.0,360500.0,367167.0,373333.0,380000.0,388000.0,396317.0,409650.0,418400.0,424083.0,420750.0,415667.0,415000.0,413333.0,413333.0
394974,8,"Philadelphia, PA",msa,PA,207333.0,213333.0,218333.0,225833.0,230167.0,228500.0,220667.0,213250.0,206583.0,202917.0,199000.0,198283.0,198950.0,202617.0,209667.0,216333.0,221333.0,218898.0,212565.0,204373.0,201475.0,201142.0,202867.0,201867.0,204867.0,206333.0,212667.0,219667.0,224667.0,225167.0,218500.0,212333.0,207333.0,204142.0,202642.0,198475.0,198333.0,197667.0,206833.0,215133.0,221767.0,216868.0,208568.0,200684.0,198250.0,195250.0,193167.0,188750.0,190083.0,196750.0,208333.0,218333.0,223000.0,218667.0,212000.0,205667.0,205000.0,203333.0,198333.0,195000.0,196667.0,205000.0,216667.0,226667.0,233333.0,228767.0,220400.0,210400.0,206217.0,202917.0,197917.0,196333.0,197500.0,205800.0,216133.0,224967.0,229967.0,225633.0,219667.0,213033.0,210700.0,207375.0,200708.0,197042.0,199167.0,208500.0,218833.0,226300.0,228633.0,226467.0,220167.0,215133.0,208967.0,203967.0,199333.0,197667.0,202000.0,211667.0,224000.0,232333.0,234000.0,229000.0,224000.0,219000.0,218333.0,213000.0,209000.0,205667.0,212333.0,222000.0,233667.0,239833.0,241667.0,235000.0,228000.0,222167.0,222167.0,218333.0,215667.0,214750.0,219750.0,226417.0,234000.0,240667.0,245000.0,241667.0,235000.0,229967.0,227792.0,226792.0,222492.0,223000.0,227300.0,235800.0,245133.0,254500.0,260000.0,255667.0,246633.0,240967.0,240967.0,240667.0,238333.0,238333.0,248300.0,256633.0,263300.0,266667.0,273433.0,278433.0,276767.0,274250.0,272583.0,271583.0,267333.0,263967.0,266633.0,273360.0,283393.0,293393.0,303333.0,305000.0,300000.0,293333.0,288333.0,288333.0,285000.0,283600.0,286800.0,301800.0,321533.0,334333.0,336833.0,331833.0,324167.0,316667.0,311667.0
394347,9,"Atlanta, GA",msa,GA,170667.0,173567.0,177083.0,179317.0,177833.0,170650.0,164417.0,156650.0,152150.0,148483.0,145167.0,145317.0,144150.0,147483.0,151333.0,157833.0,160500.0,157167.0,152167.0,149133.0,147967.0,142967.0,135033.0,131700.0,135033.0,143333.0,146032.0,145032.0,139699.0,135667.0,129967.0,125967.0,125633.0,127000.0,124667.0,119633.0,118300.0,119967.0,125000.0,128333.0,134333.0,134333.0,132250.0,128250.0,124917.0,122000.0,121000.0,126000.0,136000.0,146667.0,154967.0,158300.0,156300.0,150667.0,143667.0,141167.0,143500.0,142833.0,145667.0,150833.0,161833.0,173500.0,180783.0,187450.0,185623.0,179173.0,170840.0,164333.0,164967.0,163300.0,163467.0,164500.0,172167.0,182113.0,190196.0,193613.0,191500.0,184083.0,176833.0,172667.0,172833.0,171667.0,172833.0,175833.0,183167.0,193167.0,199667.0,203333.0,198300.0,191967.0,184967.0,183000.0,183967.0,183367.0,182033.0,182733.0,190000.0,198333.0,203333.0,205000.0,201000.0,194333.0,188333.0,187333.0,188167.0,187667.0,187333.0,191500.0,199417.0,206750.0,212750.0,215333.0,215000.0,210667.0,208282.0,207448.0,209948.0,209967.0,212800.0,216800.0,224000.0,231400.0,236233.0,237367.0,232967.0,229133.0,226500.0,225500.0,224633.0,222267.0,222400.0,226433.0,233133.0,242333.0,248333.0,252000.0,250300.0,245967.0,242300.0,241333.0,242333.0,241333.0,243000.0,247167.0,256500.0,258833.0,260667.0,264000.0,271333.0,275333.0,276667.0,276683.0,277350.0,276017.0,277933.0,285567.0,298183.0,312083.0,323450.0,330833.0,331333.0,330000.0,331633.0,337633.0,340967.0,339333.0,339000.0,344000.0,355967.0,371133.0,383100.0,387800.0,383633.0,375000.0,365667.0,357333.0,351837.0
394976,10,"Phoenix, AZ",msa,AZ,226233.0,226000.0,226000.0,221967.0,216633.0,208300.0,203333.0,196667.0,186633.0,174967.0,166633.0,163333.0,161667.0,160635.0,160635.0,159302.0,155333.0,152000.0,148218.0,146551.0,143218.0,141333.0,139667.0,140333.0,142300.0,143967.0,144133.0,141500.0,138000.0,135500.0,134833.0,134333.0,132967.0,131300.0,130300.0,129650.0,129592.0,127758.0,126442.0,124000.0,122867.0,121200.0,119700.0,120967.0,122633.0,125633.0,127267.0,131600.0,137600.0,145667.0,151333.0,153667.0,154333.0,154667.0,157300.0,160300.0,162467.0,162534.0,163401.0,167567.0,174167.0,179967.0,184800.0,188167.0,188167.0,187333.0,187167.0,188167.0,189833.0,189333.0,189333.0,190000.0,192333.0,195333.0,197333.0,198333.0,199333.0,197667.0,196667.0,194333.0,196000.0,197333.0,199667.0,201333.0,203667.0,208667.0,212000.0,214967.0,213967.0,213967.0,214000.0,214317.0,215983.0,215983.0,217000.0,216967.0,220300.0,224965.0,228332.0,228498.0,228500.0,229167.0,230667.0,230667.0,230000.0,229967.0,230300.0,231967.0,233667.0,237667.0,241667.0,244667.0,245333.0,244667.0,245633.0,246967.0,248467.0,249500.0,252500.0,255000.0,257500.0,260000.0,264333.0,268167.0,268167.0,266667.0,265300.0,265467.0,266133.0,266167.0,266500.0,267333.0,270333.0,274833.0,278597.0,281264.0,282430.0,283667.0,285833.0,286738.0,288404.0,290571.0,295000.0,300333.0,302000.0,302000.0,303333.0,309642.0,317975.0,324475.0,329833.0,332833.0,334500.0,337833.0,344833.0,355000.0,366000.0,379333.0,391333.0,402000.0,408667.0,415000.0,420667.0,425667.0,429000.0,433333.0,441056.0,454322.0,466322.0,479267.0,486000.0,484000.0,473000.0,459633.0,452633.0,442967.0,431500.0
394404,11,"Boston, MA",msa,MA,321633.0,332467.0,344133.0,350833.0,353333.0,339233.0,325900.0,312567.0,306667.0,305000.0,300000.0,296208.0,294542.0,299542.0,313333.0,323300.0,329967.0,323300.0,311083.0,298583.0,300750.0,308000.0,309833.0,306333.0,304917.0,312083.0,328417.0,345500.0,356500.0,344833.0,328700.0,319533.0,316200.0,314167.0,302500.0,300833.0,304167.0,317667.0,332667.0,344833.0,349667.0,341333.0,322000.0,311333.0,303000.0,302667.0,292333.0,293333.0,300333.0,316333.0,338000.0,351000.0,354000.0,336333.0,321000.0,316333.0,317917.0,315667.0,307333.0,304083.0,315000.0,329667.0,350017.0,360317.0,367317.0,356967.0,345977.0,335393.0,333893.0,337117.0,332227.0,332027.0,331160.0,344967.0,361667.0,375000.0,380000.0,366667.0,353300.0,343383.0,345117.0,350150.0,345817.0,342450.0,343783.0,358033.0,376317.0,388517.0,395183.0,381867.0,366667.0,356667.0,358333.0,361667.0,350833.0,348333.0,353333.0,372500.0,393333.0,405000.0,408333.0,396667.0,383000.0,379333.0,379333.0,383167.0,375167.0,378467.0,383300.0,399967.0,415000.0,426667.0,428333.0,416667.0,406667.0,405000.0,410000.0,411000.0,405667.0,405667.0,417667.0,434667.0,454667.0,462633.0,464967.0,448300.0,435083.0,426083.0,422750.0,423667.0,420150.0,425150.0,429783.0,446600.0,464906.0,476606.0,476639.0,463333.0,451667.0,444133.0,446133.0,449467.0,449000.0,457000.0,472667.0,486650.0,496650.0,502650.0,515000.0,519358.0,514358.0,506942.0,503917.0,503883.0,505467.0,512467.0,531833.0,555167.0,580500.0,591167.0,593667.0,576000.0,562667.0,557667.0,560333.0,560333.0,552000.0,561667.0,586667.0,618333.0,647667.0,656000.0,652667.0,626667.0,606333.0,596333.0,586333.0
395057,12,"San Francisco, CA",msa,CA,575667.0,572333.0,563000.0,551333.0,526333.0,490667.0,450667.0,412333.0,383333.0,350000.0,331667.0,323333.0,334333.0,356667.0,390000.0,412667.0,420333.0,420333.0,417333.0,420000.0,415000.0,400000.0,385667.0,382333.0,396667.0,418333.0,435000.0,448333.0,445000.0,436667.0,425000.0,416667.0,408333.0,388333.0,371667.0,371667.0,383333.0,398333.0,405000.0,408333.0,406667.0,394167.0,383833.0,375500.0,366333.0,351667.0,336667.0,343000.0,371333.0,411333.0,439667.0,453000.0,447333.0,438000.0,433000.0,438667.0,443333.0,431667.0,421667.0,438333.0,492000.0,545333.0,580333.0,589000.0,580667.0,562333.0,551667.0,551167.0,544500.0,532167.0,525000.0,546667.0,580667.0,610000.0,623333.0,626667.0,628333.0,618333.0,611667.0,603333.0,595000.0,573333.0,567083.0,590417.0,628750.0,661667.0,669167.0,669167.0,659167.0,645000.0,635000.0,638333.0,643333.0,633333.0,620000.0,622500.0,652500.0,684500.0,712000.0,719167.0,702167.0,675500.0,663333.0,670667.0,672333.0,655667.0,646667.0,667000.0,712000.0,745333.0,759167.0,755833.0,745667.0,731500.0,751500.0,783333.0,805000.0,778333.0,769667.0,795500.0,845500.0,880500.0,899667.0,898000.0,879500.0,852833.0,849500.0,848333.0,836667.0,801667.0,790000.0,806917.0,851917.0,881917.0,898333.0,885833.0,864167.0,839167.0,845000.0,853333.0,854667.0,824667.0,813000.0,828333.0,859667.0,876333.0,893000.0,916667.0,940833.0,944167.0,937167.0,936667.0,928667.0,912333.0,908667.0,941667.0,1022083.0,1090417.0,1132083.0,1125000.0,1105000.0,1076667.0,1068333.0,1062500.0,1040833.0,1007500.0,1006667.0,1060000.0,1151667.0,1215000.0,1233333.0,1187833.0,1112833.0,1066000.0,1054833.0,1063167.0,1026333.0
395025,13,"Riverside, CA",msa,CA,305983.0,297316.0,290000.0,281333.0,268000.0,256333.0,248333.0,241667.0,231667.0,220000.0,215667.0,214333.0,212667.0,207000.0,204833.0,203167.0,203167.0,198000.0,198000.0,198667.0,200667.0,200667.0,200000.0,201667.0,199333.0,200000.0,198333.0,200667.0,198333.0,197917.0,194917.0,196583.0,195333.0,196667.0,196000.0,197667.0,197333.0,197333.0,194667.0,193333.0,189833.0,188500.0,187000.0,186167.0,184167.0,184000.0,185167.0,189500.0,192833.0,196000.0,196000.0,197667.0,194000.0,194333.0,194333.0,202000.0,208333.0,211750.0,213333.0,217333.0,225583.0,233667.0,239667.0,244667.0,246667.0,248333.0,248333.0,250000.0,253333.0,255000.0,257333.0,260333.0,263667.0,269667.0,271500.0,274000.0,272333.0,269833.0,268667.0,270333.0,273667.0,272333.0,274000.0,276000.0,283000.0,284667.0,287500.0,290500.0,292167.0,291667.0,288333.0,287167.0,288333.0,289333.0,290500.0,293333.0,299000.0,305000.0,306000.0,309333.0,308333.0,310667.0,307333.0,309000.0,310000.0,311667.0,314167.0,317500.0,322500.0,325167.0,329833.0,333500.0,335000.0,333333.0,333000.0,333000.0,333333.0,335000.0,341333.0,344667.0,348000.0,349000.0,351333.0,354667.0,354000.0,355000.0,351667.0,351667.0,348333.0,348333.0,348833.0,352500.0,355833.0,360333.0,363333.0,366667.0,366833.0,368500.0,368500.0,370000.0,368833.0,368833.0,370500.0,375000.0,376667.0,378333.0,381667.0,391667.0,401667.0,412333.0,419000.0,425333.0,429500.0,431167.0,436500.0,445000.0,458333.0,470000.0,480000.0,490000.0,496667.0,500000.0,501667.0,505000.0,513333.0,520000.0,526667.0,535000.0,548000.0,559667.0,564667.0,558333.0,549667.0,539667.0,533000.0,520000.0,511667.0
